datetime,open,high,low,close,volume
2026-06-11 00:00:00,0.9226899743080139,0.922819972038269,0.9222300052642822,0.9227700233459473,0
2026-06-11 00:05:00,0.9227200150489807,0.9228000044822693,0.9222400188446045,0.9226800203323364,0
2026-06-11 00:10:00,0.9226800203323364,0.922819972038269,0.9221699833869934,0.922730028629303,0
2026-06-11 00:15:00,0.922730028629303,0.9228299856185913,0.922290027141571,0.9226199984550476,0
2026-06-11 00:20:00,0.9226400256156921,0.922819972038269,0.922249972820282,0.922819972038269,0
2026-06-11 00:25:00,0.922760009765625,0.9228299856185913,0.922290027141571,0.922819972038269,0
2026-06-11 00:30:00,0.922789990901947,0.9229099750518799,0.9223799705505371,0.9228299856185913,0
2026-06-11 00:35:00,0.9229000210762024,0.9229099750518799,0.9223899841308594,0.9228000044822693,0
2026-06-11 00:40:00,0.9228000044822693,0.9229000210762024,0.9223499894142151,0.922730028629303,0
2026-06-11 00:45:00,0.9226999878883362,0.9228000044822693,0.9222400188446045,0.9226400256156921,0
2026-06-11 00:50:00,0.9226400256156921,0.9227700233459473,0.922249972820282,0.9226899743080139,0
2026-06-11 00:55:00,0.9226999878883362,0.9228299856185913,0.9223200082778931,0.922760009765625,0
2026-06-11 01:00:00,0.922760009765625,0.9228000044822693,0.9222000241279602,0.9226199984550476,0
2026-06-11 01:05:00,0.9226099848747253,0.9226999878883362,0.9221900105476379,0.9226599931716919,0
2026-06-11 01:10:00,0.9226499795913696,0.9227200150489807,0.9222099781036377,0.9226700067520142,0
2026-06-11 01:15:00,0.9226700067520142,0.9227100014686584,0.9221199750900269,0.9226300120353699,0
2026-06-11 01:20:00,0.9226300120353699,0.9227100014686584,0.9222000241279602,0.9226700067520142,0
2026-06-11 01:25:00,0.9226700067520142,0.9226999878883362,0.9221400022506714,0.9225599765777588,0
2026-06-11 01:30:00,0.9225500226020813,0.9226300120353699,0.9221500158309937,0.9225599765777588,0
2026-06-11 01:35:00,0.922569990158081,0.9226099848747253,0.9220200181007385,0.9224399924278259,0
2026-06-11 01:40:00,0.9224200248718262,0.9225999712944031,0.9219899773597717,0.9225000143051147,0
2026-06-11 01:45:00,0.922510027885437,0.9225999712944031,0.921999990940094,0.9224200248718262,0
2026-06-11 01:50:00,0.9224200248718262,0.9225599765777588,0.92194002866745,0.9224900007247925,0
2026-06-11 01:55:00,0.922510027885437,0.922540009021759,0.9219899773597717,0.9224600195884705,0
2026-06-11 02:00:00,0.9224600195884705,0.9225000143051147,0.9218900203704834,0.9223399758338928,0
2026-06-11 02:05:00,0.9223099946975708,0.9223999977111816,0.9218400120735168,0.9222000241279602,0
2026-06-11 02:10:00,0.9222099781036377,0.9222999811172485,0.9217000007629395,0.9222099781036377,0
2026-06-11 02:15:00,0.92221999168396,0.9223300218582153,0.9218199849128723,0.922290027141571,0
2026-06-11 02:20:00,0.9222999811172485,0.9223099946975708,0.92180997133255,0.9222699999809265,0
2026-06-11 02:25:00,0.9222800135612488,0.9222999811172485,0.9216700196266174,0.9220799803733826,0
2026-06-11 02:30:00,0.9220899939537048,0.9222000241279602,0.9216600060462952,0.9221500158309937,0
2026-06-11 02:35:00,0.9221500158309937,0.9222999811172485,0.9217299818992615,0.922249972820282,0
2026-06-11 02:40:00,0.922249972820282,0.9222999811172485,0.921720027923584,0.9221900105476379,0
2026-06-11 02:45:00,0.9221900105476379,0.9223200082778931,0.921779990196228,0.922290027141571,0
2026-06-11 02:50:00,0.922290027141571,0.9223999977111816,0.9218500256538391,0.9222599864006042,0
2026-06-11 02:55:00,0.9222599864006042,0.9223999977111816,0.9218400120735168,0.9223099946975708,0
2026-06-11 03:00:00,0.9222999811172485,0.9223099946975708,0.9217699766159058,0.9221500158309937,0
2026-06-11 03:05:00,0.9221500158309937,0.9222300052642822,0.921720027923584,0.9221900105476379,0
2026-06-11 03:10:00,0.9221900105476379,0.92221999168396,0.9217600226402283,0.9221900105476379,0
2026-06-11 03:15:00,0.9221799969673157,0.9222099781036377,0.9217000007629395,0.9221299886703491,0
2026-06-11 03:20:00,0.9221299886703491,0.9222000241279602,0.9216700196266174,0.9221100211143494,0
2026-06-11 03:25:00,0.9221100211143494,0.9222000241279602,0.9216300249099731,0.922029972076416,0
2026-06-11 03:30:00,0.922029972076416,0.9221199750900269,0.9215999841690063,0.9221000075340271,0
2026-06-11 03:35:00,0.9221000075340271,0.9222000241279602,0.9216600060462952,0.9221799969673157,0
2026-06-11 03:40:00,0.9221799969673157,0.9222099781036377,0.9217299818992615,0.9222000241279602,0
2026-06-11 03:45:00,0.9222000241279602,0.9222999811172485,0.9217399954795837,0.92221999168396,0
