datetime,open,high,low,close,volume
2026-06-11 00:00:00,0.8632400035858154,0.8633400201797485,0.8631600141525269,0.863319993019104,0
2026-06-11 00:05:00,0.863319993019104,0.863319993019104,0.8631899952888489,0.8632699847221375,0
2026-06-11 00:10:00,0.8632699847221375,0.863319993019104,0.8632400035858154,0.863319993019104,0
2026-06-11 00:15:00,0.8633099794387817,0.8633999824523926,0.8632199764251709,0.863290011882782,0
2026-06-11 00:20:00,0.8633000254631042,0.8633999824523926,0.8632400035858154,0.8633300065994263,0
2026-06-11 00:25:00,0.8633300065994263,0.863349974155426,0.8632100224494934,0.8632699847221375,0
2026-06-11 00:30:00,0.8632699847221375,0.8633000254631042,0.8632000088691711,0.8632400035858154,0
2026-06-11 00:35:00,0.8632400035858154,0.8633000254631042,0.8632000088691711,0.8632400035858154,0
2026-06-11 00:40:00,0.8632299900054932,0.8633000254631042,0.8632000088691711,0.8632299900054932,0
2026-06-11 00:45:00,0.8632400035858154,0.8633000254631042,0.8631799817085266,0.8632500171661377,0
2026-06-11 00:50:00,0.8632500171661377,0.8633000254631042,0.8632000088691711,0.8632100224494934,0
2026-06-11 00:55:00,0.8632100224494934,0.863319993019104,0.8632000088691711,0.8632699847221375,0
2026-06-11 01:00:00,0.8632799983024597,0.8633000254631042,0.8632000088691711,0.8632599711418152,0
2026-06-11 01:05:00,0.8632599711418152,0.8633099794387817,0.8632299900054932,0.8632799983024597,0
2026-06-11 01:10:00,0.863290011882782,0.8633999824523926,0.8632500171661377,0.863290011882782,0
2026-06-11 01:15:00,0.863290011882782,0.8633000254631042,0.8631799817085266,0.8632299900054932,0
2026-06-11 01:20:00,0.8632299900054932,0.8633000254631042,0.8631500005722046,0.8632799983024597,0
2026-06-11 01:25:00,0.8632799983024597,0.863319993019104,0.8632400035858154,0.8632699847221375,0
2026-06-11 01:30:00,0.8632599711418152,0.863319993019104,0.8632599711418152,0.863290011882782,0
2026-06-11 01:35:00,0.863290011882782,0.863349974155426,0.8632699847221375,0.863319993019104,0
2026-06-11 01:40:00,0.8633099794387817,0.8633599877357483,0.8632599711418152,0.863319993019104,0
2026-06-11 01:45:00,0.8633300065994263,0.8633400201797485,0.8632500171661377,0.8632699847221375,0
2026-06-11 01:50:00,0.8632799983024597,0.8633099794387817,0.8632500171661377,0.863290011882782,0
2026-06-11 01:55:00,0.863290011882782,0.8633000254631042,0.8632000088691711,0.8632400035858154,0
2026-06-11 02:00:00,0.8632299900054932,0.8633000254631042,0.8632000088691711,0.8632299900054932,0
2026-06-11 02:05:00,0.8632299900054932,0.8633000254631042,0.863070011138916,0.8631399869918823,0
2026-06-11 02:10:00,0.8631399869918823,0.8631500005722046,0.8629999756813049,0.8630399703979492,0
2026-06-11 02:15:00,0.8630300164222717,0.8630499839782715,0.8628900051116943,0.8629199862480164,0
2026-06-11 02:20:00,0.8629299998283386,0.8629999756813049,0.8628699779510498,0.8628799915313721,0
2026-06-11 02:25:00,0.8628799915313721,0.8629400134086609,0.8628399968147278,0.8629000186920166,0
2026-06-11 02:30:00,0.8629000186920166,0.8629199862480164,0.8628299832344055,0.8628799915313721,0
2026-06-11 02:35:00,0.8628799915313721,0.8629199862480164,0.8628000020980835,0.8628799915313721,0
2026-06-11 02:40:00,0.8628799915313721,0.8629199862480164,0.86285001039505,0.8629000186920166,0
2026-06-11 02:45:00,0.8629099726676941,0.8629999756813049,0.8628600239753723,0.8629699945449829,0
2026-06-11 02:50:00,0.8629800081253052,0.863099992275238,0.8629299998283386,0.8630300164222717,0
2026-06-11 02:55:00,0.8630300164222717,0.8632000088691711,0.8630300164222717,0.8631200194358826,0
2026-06-11 03:00:00,0.8631299734115601,0.8631399869918823,0.8630099892616272,0.8630399703979492,0
2026-06-11 03:05:00,0.8630499839782715,0.8631100058555603,0.8630300164222717,0.863070011138916,0
2026-06-11 03:10:00,0.8630599975585938,0.8632000088691711,0.8630499839782715,0.8631299734115601,0
2026-06-11 03:15:00,0.8631399869918823,0.8632000088691711,0.8630599975585938,0.863099992275238,0
2026-06-11 03:20:00,0.8630899786949158,0.8631399869918823,0.8630300164222717,0.8631299734115601,0
2026-06-11 03:25:00,0.8631299734115601,0.8631399869918823,0.8630800247192383,0.8631200194358826,0
