date,open,high,low,close,volume
1998-12-22,14.348373624302397,14.396684646606445,14.348373624302397,14.396684646606445,600
1998-12-23,14.502966583875992,14.686548439368094,14.502966583875992,14.647899627685547,900
1998-12-24,14.783170390874147,14.850805810963115,14.734859376524886,14.841143608093262,1400
1998-12-28,14.8411375055659,14.928097295637574,14.8411375055659,14.918435096740723,7400
1998-12-29,14.995737321836586,15.13100814819336,14.995737321836586,15.13100814819336,1400
1998-12-30,15.121339121409301,15.121339121409301,15.024717146192629,15.063365936279297,2800
1998-12-31,15.063372434247237,15.188981056213377,15.034385829178127,15.188981056213379,33100
1999-01-04,15.208305616071149,15.36290084469703,14.976412773132326,14.976412773132324,6400
1999-01-05,15.131008291666488,15.314590129177128,15.063372877846778,15.285603523254395,2000
1999-01-06,15.430537678817712,15.662430543120546,15.430537678817712,15.614119529724121,13500
1999-01-07,15.498173817266686,15.536822629778571,15.36290297347508,15.478849411010742,13100
1999-01-08,15.440199038943984,15.614118677680525,15.353239219575714,15.594794273376465,11000
1999-01-11,15.556149593064605,15.556149593064605,15.3822299081732,15.449865341186523,2200
1999-01-12,15.372554800178431,15.411203586602513,15.217959654482106,15.266270637512207,6500
1999-01-13,14.86046209335327,15.063368272781371,14.841137695312499,14.879786491394043,1700
1999-01-14,14.841141374143834,14.97641219396025,14.81215476989746,14.812154769897461,4100
1999-01-15,14.889446380889286,15.102014726365967,14.889446380889286,15.063365936279297,4900
1999-01-19,15.198634431417313,15.198634431417313,14.908768549063518,15.034377098083496,10100
1999-01-20,15.073036282504274,15.150333904465835,14.966752052307129,14.966752052307129,1700
1999-01-21,14.928103433921935,14.928103433921935,14.83148140522341,14.841143608093262,2500
1999-01-22,14.628569987982234,14.686543184764197,14.55127239227295,14.55127239227295,8700
1999-01-25,14.618902358410796,14.792821884155273,14.599577966661409,14.792821884155273,4600
1999-01-26,14.792821884155273,14.792821884155273,14.792821884155273,14.792821884155273,0
1999-01-27,14.966740873365222,14.966740873365222,14.908767700195312,14.908767700195312,500
1999-01-28,14.860462330691638,14.957084322438657,14.812151334818127,14.92809772491455,1900
1999-01-29,14.986070442813002,15.092354630350682,14.812150863205888,15.02471923828125,109200
1999-02-01,15.15032100493738,15.15032100493738,15.044036865234375,15.044036865234375,2400
1999-02-02,14.937759924089253,14.957084322438657,14.754178139769916,14.92809772491455,20700
1999-02-03,14.92810504253094,15.073038101196287,14.92810504253094,15.073038101196289,20100
1999-02-04,15.053706929869904,15.102017927719293,14.995733732450635,15.092355728149414,6100
1999-02-05,15.140658810418925,15.140658810418925,15.024712476197466,15.044036865234375,4300
1999-02-08,15.150328925568683,15.150328925568683,14.92809833546149,15.092355728149414,2900
1999-02-09,15.063368706947639,15.063368706947639,14.889449119567871,14.889449119567871,4100
1999-02-10,14.947420120239258,14.947420120239258,14.870122537199881,14.947420120239258,5400
1999-02-11,15.044051071818995,15.150335311889648,15.044051071818995,15.150335311889648,3500
